issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1973_10,6,1973/10/IMG_0161_1L.tif,0,79,167,807,543,150,таблица,,7.0,2.0,2.0,0.06,0.034,1.0,0.0828,0.749,0.811,19.0,0.947
1973_10,11,1973/10/IMG_0163_2R.tif,0,51,874,827,1274,150,таблица,,7.0,3.0,2.0,0.032,0.044,1.0,0.0824,0.773,0.763,16.0,0.938
1973_10,12,1973/10/IMG_0164_1L.tif,0,46,146,834,527,150,таблица,,3.0,2.0,8.0,0.218,0.027,1.0,0.052,0.718,0.824,9.0,1.0
1973_10,27,1973/10/IMG_0171_2R.tif,0,617,1111,826,1332,150,таблица,,4.0,3.0,0.0,0.0,0.11,1.0,0.0892,0.73,0.45,8.0,0.625
1973_10,45,1973/10/IMG_0180_2R.tif,0,58,239,824,668,150,таблица,,7.0,3.0,4.0,0.086,0.056,1.0,0.0617,0.75,0.833,13.0,1.0
1973_10,48,1973/10/IMG_0182_1L.tif,0,64,154,809,579,150,таблица,,12.0,3.0,6.0,0.115,0.034,1.0,0.0716,0.686,0.83,22.0,1.0
1973_10,51,1973/10/IMG_0183_2R.tif,0,104,85,802,1410,150,нет,"не таблица: рёбер на месте 58%, букв в краске 32%, колонок 41",41.0,42.0,3.0,0.412,0.016,1.0,0.0248,0.324,0.58,167.0,0.437
1973_10,62,1973/10/IMG_0189_1L.tif,0,69,390,812,907,150,таблица,,2.0,2.0,11.0,0.224,0.035,1.0,0.0631,0.809,0.833,7.0,1.0
1973_10,71,1973/10/IMG_0193_2R.tif,0,41,1081,828,1397,150,таблица,,18.0,3.0,6.0,0.095,0.034,1.0,0.1017,0.658,0.657,28.0,1.0
1973_11,3,1973/11/IMG_0209_2R.tif,0,51,90,811,1400,150,таблица,,2.0,7.0,2.0,0.107,0.089,1.0,0.0541,0.421,0.5,4.0,0.75
1973_11,4,1973/11/IMG_0210_1L.tif,0,49,88,804,1405,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.148,0.0,0.0476,0.82,0.714,2.0,1.0
1973_11,41,1973/11/IMG_0228_2R.tif,0,46,113,810,305,150,таблица,,4.0,1.0,19.0,0.381,0.046,1.0,0.0519,0.562,0.818,10.0,0.9
1973_11,52,1973/11/IMG_0234_1L.tif,0,48,946,812,1150,150,таблица,,6.0,1.0,7.0,0.106,0.059,1.0,0.0661,0.666,1.0,14.0,0.929
1973_11,53,1973/11/IMG_0234_2R.tif,0,54,115,815,335,150,таблица,,8.0,1.0,6.0,0.091,0.057,1.0,0.0606,0.628,0.812,14.0,0.929
1973_11,67,1973/11/IMG_0241_2R.tif,0,49,820,808,993,150,таблица,,6.0,2.0,3.0,0.089,0.045,1.0,0.0588,0.665,0.773,11.0,0.909
1973_11,80,1973/11/IMG_0248_1L.tif,0,104,189,752,503,150,таблица,,2.0,1.0,3.0,0.073,0.066,1.0,0.0644,0.782,1.0,4.0,0.75
1973_11,82,1973/11/IMG_0249_1L.tif,0,56,210,808,605,150,таблица,,2.0,2.0,1.0,0.031,0.1,1.0,0.0831,0.857,1.0,4.0,0.75
1973_11,83,1973/11/IMG_0249_2R.tif,0,53,1074,810,1389,150,таблица,,2.0,1.0,3.0,0.089,0.07,1.0,0.0513,0.676,1.0,6.0,0.833
1973_11,84,1973/11/IMG_0250_1L.tif,0,101,1173,761,1399,150,таблица,,3.0,1.0,4.0,0.074,0.071,1.0,0.0654,0.731,1.0,6.0,0.833
1973_12,3,1973/12/IMG_0259_2R.tif,0,66,90,811,1394,150,нет,"не таблица: рёбер на месте 41%, букв в краске 43%, колонок 3",3.0,4.0,3.0,0.098,0.082,0.0,0.0624,0.427,0.412,4.0,0.75
1973_12,4,1973/12/IMG_0260_1L.tif,0,53,91,826,1414,150,таблица,,2.0,2.0,0.0,0.0,0.102,0.0,0.0597,0.852,0.571,1.0,1.0
1973_12,82,1973/12/IMG_0299_1L.tif,0,46,626,822,1371,150,таблица,,2.0,1.0,2.0,0.04,0.066,1.0,0.0746,0.878,1.0,6.0,1.0
1973_12,83,1973/12/IMG_0299_2R.tif,0,49,152,824,1371,150,таблица,,2.0,1.0,2.0,0.047,0.129,1.0,0.1019,0.926,1.0,6.0,1.0
1973_12,84,1973/12/IMG_0300_1L.tif,0,37,160,842,1366,150,таблица,,2.0,1.0,2.0,0.044,0.111,1.0,0.0836,0.914,1.0,6.0,1.0
1973_12,85,1973/12/IMG_0300_2R.tif,0,74,149,802,1376,150,таблица,,8.0,1.0,0.0,0.0,0.07,1.0,0.073,0.911,0.692,6.0,1.0
1973_12,86,1973/12/IMG_0301_1L.tif,0,67,163,764,1432,150,таблица,,5.0,1.0,2.0,0.052,0.071,1.0,0.061,0.884,0.688,7.0,0.857
1973_12,87,1973/12/IMG_0301_2R.tif,0,54,153,847,1409,150,таблица,,12.0,2.0,0.0,0.0,0.048,1.0,0.0607,0.817,0.574,13.0,0.846
1973_12,88,1973/12/IMG_0302_1L.tif,0,38,157,836,1413,150,таблица,,7.0,2.0,1.0,0.012,0.068,1.0,0.0703,0.842,0.704,11.0,1.0
1973_12,89,1973/12/IMG_0302_2R.tif,0,51,151,832,1410,150,таблица,,8.0,2.0,0.0,0.0,0.065,1.0,0.0697,0.843,0.571,11.0,1.0
1973_12,90,1973/12/IMG_0303_1L.tif,0,23,155,838,1444,150,таблица,,10.0,2.0,1.0,0.017,0.063,1.0,0.0642,0.829,0.649,12.0,0.833
1974_01,3,1974/01/IMG_0004_2R.tif,0,50,90,824,1413,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,3.0,0.072,0.085,0.0,0.062,0.423,0.6,4.0,0.75
1974_01,4,1974/01/IMG_0005_1_1L.tif,0,58,86,808,1448,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.137,0.0,0.0518,0.823,0.714,2.0,1.0
1974_01,29,1974/01/IMG_0017_2R.tif,0,53,563,820,1149,150,нет,"не таблица: рёбер на месте 55%, букв в краске 21%, колонок 80",80.0,22.0,11.0,0.371,0.014,1.0,0.0463,0.21,0.549,208.0,0.111
1974_01,36,1974/01/IMG_0021_1L.tif,0,54,360,809,1255,150,таблица,,35.0,21.0,0.0,0.0,0.081,1.0,0.0594,0.64,0.469,55.0,0.491
1974_01,37,1974/01/IMG_0021_2R.tif,0,104,267,775,452,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,1.0,3.0,0.128,0.115,1.0,0.0661,0.748,0.75,2.0,1.0
1974_01,65,1974/01/IMG_0035_2R.tif,0,105,1234,767,1408,150,таблица,,1.0,1.0,3.0,0.168,0.109,1.0,0.0485,0.636,1.0,4.0,1.0
1974_01,68,1974/01/IMG_0037_1L.tif,0,67,708,807,1321,150,таблица,,13.0,2.0,0.0,0.0,0.045,1.0,0.059,0.699,0.682,18.0,0.611
1974_01,89,1974/01/IMG_0047_2R.tif,0,45,1030,821,1429,150,таблица,,6.0,2.0,1.0,0.045,0.046,1.0,0.0664,0.762,0.818,12.0,0.833
1974_02,3,1974/02/IMG_0054_2R.tif,0,55,91,827,1386,150,таблица,,2.0,4.0,2.0,0.119,0.093,1.0,0.0618,0.428,0.471,4.0,0.75
1974_02,4,1974/02/IMG_0055_1L.tif,0,71,94,814,1407,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.122,0.0,0.0453,0.797,0.571,1.0,1.0
1974_02,28,1974/02/IMG_0067_1L.tif,0,87,470,827,670,150,таблица,,9.0,2.0,8.0,0.136,0.047,1.0,0.0619,0.638,0.781,14.0,1.0
1974_02,38,1974/02/IMG_0072_1L.tif,0,69,345,820,820,150,таблица,,18.0,3.0,1.0,0.02,0.047,1.0,0.0887,0.744,0.712,24.0,0.958
1974_02,65,1974/02/IMG_0085_2R.tif,0,65,1123,818,1377,150,таблица,,2.0,2.0,11.0,0.243,0.023,1.0,0.0325,0.54,1.0,9.0,1.0
1974_02,92,1974/02/IMG_0099_1L.tif,0,61,100,833,269,150,таблица,,7.0,2.0,5.0,0.075,0.013,1.0,0.0386,0.465,0.733,17.0,0.471
1974_02,96,1974/02/IMG_0101_1L.tif,0,67,573,818,751,150,таблица,,3.0,2.0,4.0,0.632,0.004,1.0,0.0087,0.207,1.0,6.0,0.333
1974_03,3,1974/03/IMG_0104_2R.tif,0,66,90,808,1394,150,таблица,,2.0,4.0,3.0,0.048,0.103,0.0,0.0594,0.417,0.588,6.0,0.5
1974_03,4,1974/03/IMG_0105_1L.tif,0,58,91,813,1415,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.143,0.0,0.0408,0.784,0.714,2.0,1.0
1974_03,55,1974/03/IMG_0130_2R.tif,0,61,368,812,680,150,таблица,,7.0,2.0,6.0,0.149,0.033,1.0,0.0688,0.744,0.667,12.0,1.0
1974_03,57,1974/03/IMG_0131_2R.tif,0,71,1091,804,1395,150,таблица,,6.0,2.0,5.0,0.175,0.035,1.0,0.0584,0.682,0.667,12.0,1.0
1974_03,60,1974/03/IMG_0133_1L.tif,0,58,801,818,1118,150,таблица,,3.0,1.0,6.0,0.237,0.046,1.0,0.0638,0.786,0.9,8.0,1.0
1974_03,61,1974/03/IMG_0133_2R.tif,0,73,297,803,500,150,таблица,,3.0,1.0,7.0,0.251,0.047,1.0,0.0537,0.664,1.0,8.0,1.0
1974_03,79,1974/03/IMG_0142_2R.tif,0,74,309,804,939,150,таблица,,13.0,3.0,2.0,0.029,0.029,1.0,0.0744,0.654,0.736,35.0,0.943
1974_03,80,1974/03/IMG_0143_1L.tif,0,122,820,390,1090,150,нет,"не таблица: рёбер на месте 57%, букв в краске 2%, колонок 2",2.0,4.0,6.0,0.927,0.09,1.0,0.0025,0.017,0.571,3.0,0.0
1974_03,89,1974/03/IMG_0147_2R.tif,0,270,888,617,1150,150,нет,"не таблица: рёбер на месте 52%, букв в краске 40%, колонок 5",5.0,4.0,1.0,0.077,0.308,1.0,0.0633,0.396,0.525,9.0,0.778
1974_04,3,1974/04/IMG_0004_2R.tif,0,69,90,829,1421,150,нет,"не таблица: рёбер на месте 35%, букв в краске 44%, колонок 7",7.0,6.0,2.0,0.122,0.122,1.0,0.0691,0.445,0.352,7.0,0.286
1974_04,4,1974/04/IMG_0005_1L.tif,0,57,88,837,1501,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.101,0.0,0.0435,0.764,0.571,1.0,1.0
1974_04,63,1974/04/IMG_0034_2R.tif,0,67,365,828,1092,150,таблица,,34.0,24.0,0.0,0.0,0.068,1.0,0.0565,0.61,0.407,47.0,0.638
1974_04,69,1974/04/IMG_0037_2R.tif,0,59,429,836,948,150,таблица,,8.0,5.0,2.0,0.03,0.046,1.0,0.0591,0.66,0.803,27.0,0.889
1974_04,70,1974/04/IMG_0038_1L.tif,0,71,216,830,609,150,таблица,,6.0,4.0,4.0,0.101,0.024,1.0,0.0454,0.582,0.767,22.0,0.864
1974_04,72,1974/04/IMG_0039_1L.tif,0,79,319,822,630,150,таблица,,21.0,4.0,12.0,0.25,0.013,1.0,0.0617,0.573,0.641,28.0,0.571
1974_04,73,1974/04/IMG_0039_2R.tif,0,67,318,829,488,150,таблица,,2.0,1.0,3.0,0.064,0.109,1.0,0.068,0.696,1.0,4.0,1.0
1974_04,74,1974/04/IMG_0040_1L.tif,0,68,745,829,1269,150,таблица,,11.0,6.0,1.0,0.031,0.014,1.0,0.0313,0.468,0.831,60.0,0.333
1974_04,75,1974/04/IMG_0040_2R.tif,0,66,264,833,1365,150,таблица,,10.0,15.0,3.0,0.05,0.116,1.0,0.0505,0.667,0.522,22.0,0.545
1974_04,97,1974/04/IMG_0051_2R.tif,0,77,908,397,1358,150,нет,"не таблица: рёбер на месте 33%, букв в краске 6%, колонок 8",8.0,13.0,4.0,0.857,0.025,1.0,0.0058,0.065,0.329,7.0,0.143
1974_05,3,1974/05/IMG_0054_2R.tif,0,72,90,822,1394,150,нет,"не таблица: рёбер на месте 43%, букв в краске 39%, колонок 4",4.0,9.0,4.0,0.105,0.094,1.0,0.0554,0.393,0.431,7.0,0.429
1974_05,4,1974/05/IMG_0055_1L.tif,0,73,87,822,1420,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.116,0.0,0.0477,0.802,0.571,1.0,1.0
1974_05,39,1974/05/IMG_0072_2R.tif,0,66,109,832,462,150,таблица,,6.0,3.0,2.0,0.132,0.046,1.0,0.0612,0.656,0.714,19.0,0.895
1974_05,49,1974/05/IMG_0077_2R.tif,0,69,519,822,692,150,таблица,,4.0,1.0,8.0,0.245,0.054,1.0,0.0647,0.656,1.0,10.0,1.0
1974_05,50,1974/05/IMG_0078_1L.tif,0,73,699,824,1039,150,таблица,,4.0,2.0,5.0,0.128,0.059,1.0,0.0644,0.703,0.773,10.0,1.0
1974_05,51,1974/05/IMG_0078_2R.tif,0,59,368,828,1002,150,таблица,,19.0,3.0,1.0,0.021,0.047,1.0,0.0976,0.762,0.872,26.0,1.0
1974_05,52,1974/05/IMG_0079_1L.tif,0,72,401,825,601,150,таблица,,3.0,1.0,5.0,0.167,0.106,1.0,0.0559,0.686,1.0,6.0,1.0
1974_05,55,1974/05/IMG_0080_2R.tif,0,69,448,824,650,150,таблица,,4.0,2.0,8.0,0.191,0.035,1.0,0.0457,0.589,0.636,9.0,1.0
1974_05,68,1974/05/IMG_0087_1L.tif,0,190,416,676,606,150,нет,"не таблица: рёбер на месте 45%, букв в краске 31%, колонок 10",10.0,11.0,1.0,0.021,0.067,1.0,0.0663,0.313,0.451,15.0,0.2
1974_05,68,1974/05/IMG_0087_1L.tif,1,167,649,678,860,150,нет,"не таблица: рёбер на месте 59%, букв в краске 40%, колонок 3",3.0,7.0,0.0,0.0,0.063,1.0,0.0854,0.405,0.591,8.0,0.375
1974_05,69,1974/05/IMG_0087_2R.tif,0,82,407,818,985,150,таблица,,6.0,3.0,4.0,0.125,0.056,1.0,0.0722,0.778,0.852,16.0,1.0
1974_05,74,1974/05/IMG_0090_1L.tif,0,73,458,824,1121,150,таблица,,5.0,9.0,3.0,0.095,0.036,1.0,0.0805,0.825,0.541,16.0,1.0
1974_06,3,1974/06/IMG_0104_2R.tif,0,68,90,813,1388,150,нет,"не таблица: рёбер на месте 45%, букв в краске 41%, колонок 5",5.0,5.0,3.0,0.096,0.091,1.0,0.0588,0.408,0.452,6.0,0.5
1974_06,4,1974/06/IMG_0105_1L.tif,0,64,90,817,1406,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,4.0,0.0,0.0,0.098,0.0,0.0585,0.83,0.571,1.0,1.0
1974_06,24,1974/06/IMG_0115_1L.tif,0,66,1192,820,1396,150,таблица,,12.0,2.0,19.0,0.446,0.013,1.0,0.0518,0.541,0.923,29.0,0.655
1974_06,73,1974/06/IMG_0139_2R.tif,0,72,602,811,915,150,таблица,,3.0,3.0,5.0,0.117,0.049,1.0,0.0418,0.612,0.833,12.0,1.0
1974_06,97,1974/06/IMG_0151_2R.tif,0,63,301,446,516,150,таблица,,11.0,2.0,0.0,0.0,0.021,1.0,0.0499,0.527,0.762,18.0,0.5
1974_07,3,1974/07/IMG_0004_2R.tif,0,60,91,801,1376,150,нет,"не таблица: рёбер на месте 41%, букв в краске 41%, колонок 2",2.0,9.0,3.0,0.108,0.09,1.0,0.0602,0.411,0.406,6.0,0.667
1974_07,4,1974/07/IMG_0005_1L.tif,0,64,90,796,1410,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.119,0.0,0.0623,0.839,0.714,2.0,1.0
1974_07,29,1974/07/IMG_0017_2R.tif,0,53,313,807,796,150,таблица,,7.0,4.0,4.0,0.069,0.024,1.0,0.0531,0.656,0.825,20.0,0.85
1974_07,67,1974/07/IMG_0036_2R.tif,0,64,491,797,871,150,таблица,,3.0,1.0,4.0,0.054,0.076,1.0,0.0983,0.853,1.0,6.0,1.0
1974_08,3,1974/08/IMG_0054_2R.tif,0,55,90,779,1361,150,нет,"не таблица: рёбер на месте 60%, букв в краске 40%, колонок 2",2.0,4.0,3.0,0.13,0.091,0.0,0.0561,0.399,0.6,4.0,0.75
1974_08,4,1974/08/IMG_0055_1L.tif,0,52,89,783,1370,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.148,0.0,0.0678,0.841,0.714,2.0,1.0
1974_08,27,1974/08/IMG_0066_2R.tif,0,56,575,782,1033,150,таблица,,2.0,2.0,1.0,0.028,0.066,1.0,0.0881,0.85,0.75,6.0,1.0
1974_08,58,1974/08/IMG_0082_1L.tif,0,54,1097,788,1374,150,таблица,,8.0,3.0,6.0,0.203,0.01,1.0,0.0229,0.368,0.759,20.0,0.6
1974_08,96,1974/08/IMG_0101_1L.tif,0,43,1086,808,1353,150,таблица,,6.0,2.0,4.0,0.054,0.093,1.0,0.0514,0.663,0.741,12.0,0.917
1974_09,3,1974/09/IMG_0104_2R.tif,0,61,89,800,1318,150,нет,"не таблица: рёбер на месте 29%, букв в краске 41%, колонок 2",2.0,4.0,2.0,0.158,0.108,0.0,0.0592,0.412,0.294,2.0,0.5
1974_09,4,1974/09/IMG_0105_1L.tif,0,53,88,799,1357,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.11,0.0,0.0625,0.832,0.714,2.0,1.0
1974_09,21,1974/09/IMG_0113_2R.tif,0,70,261,788,1213,150,таблица,,3.0,2.0,1.0,0.013,0.086,1.0,0.0904,0.862,0.706,8.0,1.0
1974_09,22,1974/09/IMG_0114_1L.tif,0,57,250,800,718,150,таблица,,5.0,2.0,5.0,0.079,0.057,1.0,0.1168,0.84,0.63,9.0,1.0
1974_09,45,1974/09/IMG_0125_2R.tif,0,66,529,793,933,150,таблица,,4.0,4.0,3.0,0.077,0.034,1.0,0.0631,0.707,0.725,18.0,0.833
1974_10,3,1974/10/IMG_0004_2R.tif,0,50,91,791,1386,150,нет,"не таблица: рёбер на месте 47%, букв в краске 39%, колонок 5",5.0,4.0,4.0,0.11,0.084,0.0,0.0553,0.392,0.471,4.0,0.75
1974_10,4,1974/10/IMG_0005_1L.tif,0,52,90,779,1381,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.114,0.0,0.0658,0.842,0.714,2.0,1.0
1974_10,54,1974/10/IMG_0029_1L.tif,0,56,609,772,839,150,нет,"не таблица: рёбер на месте 38%, букв в краске 16%, колонок 2",2.0,0.0,7.0,0.259,0.008,1.0,0.0116,0.156,0.385,5.0,0.6
1974_10,54,1974/10/IMG_0029_1L.tif,1,71,1027,777,1259,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,1.0,1.0,0.023,0.023,0.0,0.0158,0.193,0.273,3.0,0.667
1974_10,56,1974/10/IMG_0030_1L.tif,0,56,352,787,733,150,таблица,,10.0,0.0,4.0,0.903,0.008,0.0,0.0031,0.035,1.0,9.0,0.444
1974_10,67,1974/10/IMG_0035_2R.tif,0,46,162,791,444,150,таблица,,4.0,1.0,4.0,0.082,0.034,1.0,0.0812,0.779,1.0,8.0,1.0
1974_10,92,1974/10/IMG_0048_1L.tif,0,48,514,784,927,150,таблица,,12.0,7.0,0.0,0.0,0.088,1.0,0.0692,0.568,0.567,20.0,0.85
1974_10,96,1974/10/IMG_0050_1L.tif,0,32,1173,799,1416,150,таблица,,9.0,2.0,8.0,0.282,0.03,1.0,0.0479,0.585,0.812,14.0,0.5
1974_10,97,1974/10/IMG_0050_2R.tif,0,76,571,759,794,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,3.0,1.0,0.022,0.103,0.0,0.0317,0.395,1.0,1.0,0.0
1974_11,3,1974/11/IMG_0053_2R.tif,0,60,93,790,1365,150,таблица,,3.0,4.0,2.0,0.132,0.096,0.0,0.0572,0.411,0.471,4.0,0.75
1974_11,4,1974/11/IMG_0054_1L.tif,0,59,90,789,1372,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.115,0.0,0.0525,0.81,0.571,1.0,1.0
1974_11,17,1974/11/IMG_0060_2R.tif,0,56,181,793,571,150,таблица,,8.0,2.0,2.0,0.033,0.065,1.0,0.0844,0.771,0.704,11.0,1.0
1974_11,17,1974/11/IMG_0060_2R.tif,1,53,1022,793,1244,150,таблица,,12.0,3.0,4.0,0.081,0.055,1.0,0.0601,0.603,0.838,20.0,0.9
1974_11,18,1974/11/IMG_0061_1L.tif,0,49,1095,799,1347,150,таблица,,6.0,2.0,9.0,0.222,0.047,1.0,0.0496,0.63,0.941,11.0,1.0
1974_11,48,1974/11/IMG_0076_1L.tif,0,56,512,790,929,150,таблица,,11.0,3.0,4.0,0.079,0.033,1.0,0.0702,0.656,0.848,30.0,1.0
1974_11,50,1974/11/IMG_0077_1L.tif,0,50,1055,797,1358,150,таблица,,9.0,3.0,7.0,0.155,0.035,1.0,0.0586,0.627,0.846,24.0,1.0
1974_11,66,1974/11/IMG_0085_1L.tif,0,56,967,793,1220,150,таблица,,9.0,3.0,4.0,0.081,0.035,1.0,0.0417,0.554,0.839,15.0,1.0
1974_12,3,1974/12/IMG_0103_2R.tif,0,60,89,786,1361,150,нет,"не таблица: рёбер на месте 34%, букв в краске 43%, колонок 7",7.0,4.0,2.0,0.096,0.09,1.0,0.0621,0.432,0.342,5.0,0.6
1974_12,4,1974/12/IMG_0104_1L.tif,0,48,90,797,1364,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.126,0.0,0.0545,0.818,0.714,2.0,1.0
1974_12,30,1974/12/IMG_0117_1L.tif,0,52,288,794,482,150,таблица,,6.0,2.0,3.0,0.059,0.047,1.0,0.0848,0.692,0.656,10.0,1.0
1974_12,31,1974/12/IMG_0117_2R.tif,0,72,154,773,326,150,таблица,,5.0,2.0,3.0,0.061,0.041,1.0,0.0615,0.654,0.682,9.0,0.889
1974_12,38,1974/12/IMG_0121_1L.tif,0,49,346,792,949,150,нет,"не таблица: рёбер на месте 39%, букв в краске 45%, колонок 15",15.0,7.0,3.0,0.217,0.058,1.0,0.0474,0.454,0.39,15.0,0.6
1974_12,38,1974/12/IMG_0121_1L.tif,1,45,986,793,1316,150,таблица,,13.0,1.0,4.0,0.187,0.051,1.0,0.1112,0.598,0.675,15.0,0.467
1974_12,40,1974/12/IMG_0122_1L.tif,0,60,275,798,724,150,нет,"не таблица: рёбер на месте 39%, букв в краске 42%, колонок 13",13.0,10.0,1.0,0.014,0.162,1.0,0.0473,0.423,0.393,19.0,0.474
1974_12,40,1974/12/IMG_0122_1L.tif,1,53,788,797,984,150,таблица,,8.0,0.0,5.0,0.359,0.093,0.0,0.0752,0.465,1.0,9.0,0.556
1974_12,41,1974/12/IMG_0122_2R.tif,0,64,219,788,1109,150,таблица,,14.0,12.0,7.0,0.185,0.032,1.0,0.0327,0.232,0.829,161.0,0.304
1974_12,42,1974/12/IMG_0123_1L.tif,0,47,692,274,1036,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,6.0,0.0,0.0,0.454,1.0,0.0809,0.413,0.684,8.0,0.5
1974_12,42,1974/12/IMG_0123_1L.tif,1,622,787,802,1037,150,таблица,,2.0,1.0,1.0,0.295,0.281,0.0,0.1074,0.51,0.714,4.0,0.75
1974_12,45,1974/12/IMG_0124_2R.tif,0,67,221,776,791,150,таблица,,8.0,4.0,5.0,0.118,0.032,1.0,0.0814,0.722,0.885,26.0,1.0
1974_12,46,1974/12/IMG_0125_1L.tif,0,239,89,679,1353,150,таблица,,2.0,9.0,1.0,0.038,0.025,1.0,0.0726,0.78,0.571,10.0,1.0
1974_12,49,1974/12/IMG_0126_2R.tif,0,69,177,777,536,150,таблица,,5.0,3.0,1.0,0.03,0.045,1.0,0.0616,0.689,0.806,15.0,0.867
1974_12,50,1974/12/IMG_0127_1L.tif,0,55,671,796,896,150,таблица,,4.0,2.0,6.0,0.177,0.053,1.0,0.0477,0.592,0.864,13.0,0.923
1974_12,58,1974/12/IMG_0131_1L.tif,0,50,89,793,1324,150,нет,"не таблица: рёбер на месте 26%, букв в краске 49%, колонок 35",35.0,49.0,1.0,0.017,0.048,1.0,0.0786,0.485,0.255,54.0,0.556
1974_12,69,1974/12/IMG_0136_2R.tif,0,250,485,693,765,150,нет,"не таблица: рёбер на месте 63%, букв в краске 5%, колонок 10",10.0,11.0,8.0,0.582,0.027,1.0,0.0075,0.05,0.635,55.0,0.327
1974_12,74,1974/12/IMG_0139_1L.tif,0,568,477,781,748,150,нет,"одна вертикаль, и краска на 90% состоит из штрихов",1.0,5.0,0.0,0.0,0.019,1.0,0.0225,0.1,0.769,8.0,1.0
1975_01,3,1975/01/IMG_0004_2R.tif,0,90,91,837,1373,150,нет,"не таблица: рёбер на месте 34%, букв в краске 40%, колонок 8",8.0,5.0,3.0,0.082,0.1,1.0,0.0571,0.399,0.345,6.0,0.5
1975_01,4,1975/01/IMG_0005_1L.tif,0,87,94,834,1396,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.1,0.0,0.0491,0.779,0.571,1.0,1.0
1975_01,15,1975/01/IMG_0010_2R.tif,0,87,186,835,353,150,таблица,,3.0,1.0,11.0,0.331,0.047,1.0,0.0612,0.651,1.0,8.0,1.0
1975_01,45,1975/01/IMG_0025_2R.tif,0,89,1064,837,1233,150,таблица,,3.0,2.0,6.0,0.27,0.057,1.0,0.084,0.678,0.647,6.0,1.0
1975_01,47,1975/01/IMG_0026_2R.tif,0,90,384,839,671,150,таблица,,4.0,2.0,6.0,0.151,0.056,1.0,0.091,0.775,0.727,10.0,1.0
1975_01,72,1975/01/IMG_0039_1L.tif,0,99,768,832,1245,150,таблица,,11.0,4.0,2.0,0.026,0.064,1.0,0.0601,0.696,0.904,29.0,0.931
1975_01,75,1975/01/IMG_0040_2R.tif,0,96,1107,842,1390,150,таблица,,3.0,1.0,4.0,0.083,0.058,1.0,0.0745,0.754,1.0,8.0,1.0
1975_01,80,1975/01/IMG_0043_1L.tif,0,104,1081,824,1234,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,0.0,0.0,0.0,0.385,0.0,0.1657,0.846,0.0,1.0,1.0
1975_02,3,1975/02/IMG_0053_2R.tif,0,64,95,781,1377,150,нет,"не таблица: рёбер на месте 34%, букв в краске 42%, колонок 5",5.0,4.0,2.0,0.036,0.078,0.0,0.0601,0.423,0.342,4.0,0.75
1975_02,4,1975/02/IMG_0054_1L.tif,0,58,97,792,1385,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.108,0.0,0.0622,0.848,0.714,2.0,1.0
1975_02,32,1975/02/IMG_0068_1L.tif,0,57,473,793,891,150,таблица,,4.0,2.0,0.0,0.0,0.043,1.0,0.0653,0.707,0.636,7.0,1.0
1975_02,33,1975/02/IMG_0068_2R.tif,0,34,619,805,956,150,таблица,,7.0,2.0,7.0,0.151,0.044,1.0,0.083,0.754,0.75,13.0,1.0
1975_02,35,1975/02/IMG_0069_2R.tif,0,61,704,784,1239,150,таблица,,8.0,5.0,7.0,0.127,0.053,1.0,0.0694,0.713,0.933,34.0,0.971
